Clavibacter michiganensis	28447
Clavibacter sepedonicus	31964
Clavibacter nebraskensis	31963
Clavibacter insidiosus	33014
Clavibacter capsici	1874630
Microbacterium testaceum	2033
Microbacterium sp. CGR1	1696072
Microbacterium sp. No. 7	1714373
Microbacterium sp. XT11	367477
Microbacterium sp. PAMC 28756	1795053
Microbacterium chocolatum	84292
Microbacterium paludicola	300019
Microbacterium sp. BH-3-3-3	1906742
Microbacterium sp. 1.5R	1916917
Microbacterium aurum	36805
Microbacterium hominis	162426
Rhodoluna lacicola	529884
Candidatus Rhodoluna planktonica	535712
Rathayibacter toxicus	145458
Rathayibacter tritici	33888
Curtobacterium sp. MR MD2014	
Curtobacterium sp. BH-2-1-1	1905847
Microterricola viridarii	412690
Frondihabitans sp. PAMC 28766	1795630
Agromyces sp. AR33	453304
Agromyces sp. 30A	2080742
Cryobacterium arcticum	670052
Cryobacterium sp. LW097	1978566
Cnuibacter physcomitrellae	1619308
Aurantimicrobium minutum	708131
Aurantimicrobium sp. MWH-Mo1	1987356
Aurantimicrobium sp. MWH-Uga1	2079575
Pontimonas salivibrio	1159327
Microcella alkaliphila	279828
Mycetocola sp. CGMCC 1.16372	2079792
Salinibacterium sp. CGMCC 1.16371	2079791
Humibacter sp. BT305	2282656
Arthrobacter sp. FB24	290399
Arthrobacter sp. Rue61a	1118963
Arthrobacter sp. PAMC 25486	1494608
Arthrobacter sp. IHBB 11108	1618207
Arthrobacter sp. LS16	1690248
Arthrobacter sp. ERGS1:01	1704044
Arthrobacter alpinus	656366
Arthrobacter sp. Hiyo8	1588023
Arthrobacter sp. YC-RL1	1652545
Arthrobacter sp. ATCC 21022	1771959
Arthrobacter sp. U41	1849032
Arthrobacter sp. QXT-31	1357915
Arthrobacter sp. YN	2020486
Arthrobacter sp. ZXY-2	1806905
Arthrobacter crystallopoietes	37928
Arthrobacter sp. PGP41	2079227
Paenarthrobacter aurescens	43663
Pseudarthrobacter chlorophenolicus	85085
Pseudarthrobacter phenanthrenivorans	361575
Pseudarthrobacter sulfonivorans	121292
Glutamicibacter arilaitensis	256701
Renibacterium salmoninarum	1646
Kocuria rhizophila	72000
Kocuria palustris	71999
Kocuria flava	446860
Micrococcus luteus	1270
Rothia mucilaginosa	43675
Rothia dentocariosa	2047
Rothia aeria	172042
Sinomonas atrocyanea	37927
Neomicrococcus aestuarii	556325
Beutenbergia cavernae	84757
Brachybacterium faecium	43669
Brachybacterium sp. P6-10-X1	1903186
Brachybacterium sp. VR2415	2017485
Brachybacterium ginsengisoli	1331682
Brachybacterium sp. VM2412	2017484
Dermabacter vaginalis	1630135
Jonesia denitrificans	43674
Kytococcus sedentarius	1276
Dermacoccus nishinomiyaensis	1274
Luteipulveratus mongoliensis	571913
Xylanimonas cellulosilytica	186189
Isoptericola variabilis	139208
Isoptericola dokdonensis	372663
Cellulosimicrobium sp. TH-20	1980001
Cellulosimicrobium cellulans	1710
Sanguibacter keddieii	60920
Cellulomonas flavigena	1711
Cellulomonas fimi	1708
Cellulomonas gilvus	11
Cellulomonas sp. PSBB021	2003551
Intrasporangium calvum	53358
Arsenicicoccus sp. oral taxon 190	1658671
Serinicoccus sp. JLT9	1758689
Janibacter indicus	857417
Ornithinimicrobium sp. AMA3305	2283195
Brevibacterium linens	1703
Dermatophilus congolensis	1863
Cutibacteirum acnes	1747
Cutibacterium acnes	1747
Cutibacterium avidum	33010
Cutibacterium granulosum	33011
Propionibacterium freudenreichii	1744
Propionibacterium sp. oral taxon 193	671223
Pseudopropionibacterium propionicum	1750
Acidipropionibacterium acidipropionici	1748
Acidipropionibacterium sp. JS278	2057246
Microlunatus phosphovorus	29405
Tessaracoccus flavus	1610493
Tessaracoccus flavescens	399497
Tessaracoccus aquimaris	1332264
Tessaracoccus sp. T2.5-30	1909732
Nocardioides sp. JS614	196162
Nocardioides dokdonensis	450734
Kribbella flavida	182640
Pimelobacter simplex	2045
Aeromicrobium erythreum	2041
Aeromicrobium sp. 592	2079793
Micropruina glycogenica	75385
Thermobifida fusca	2021
Nocardiopsis dassonvillei	2014
Nocardiopsis alba	53437
Nocardiopsis gilva	280236
Thermomonospora curvata	2020
Streptosporangium roseum	2001
Nonomuraea sp. ATCC 55076	1909395
Frankia casuarinae	106370
Frankia sp. EAN1pec	298653
Frankia inefficax	298654
Frankia alni	1859
Frankia symbiont of Datisca glomerata	656024
Acidothermus cellulolyticus	28049
Nakamurella multipartita	53461
Geodermatophilus obscurus	1861
Blastococcus saxobsidens	138336
Modestobacter marinus	477641
Kineococcus radiotolerans	131568
Saccharopolyspora erythraea	1836
Saccharomonospora viridis	1852
Amycolatopsis mediterranei	33910
Amycolatopsis orientalis	31958
Amycolatopsis japonica	208439
Amycolatopsis methanolica	1814
Amycolatopsis sp. AA4	1896961
Amycolatopsis sp. BJA-103	1911175
Amycolatopsis albispora	1804986
Pseudonocardia dioxanivorans	240495
Pseudonocardia sp. AL041005-10	445576
Pseudonocardia sp. EC080625-04	1096868
Pseudonocardia sp. HH130629-09	1641402
Pseudonocardia sp. EC080610-09	1688404
Pseudonocardia sp. EC080619-01	1096856
Pseudonocardia sp. HH130630-07	1690815
Actinosynnema mirum	40567
Actinosynnema pretiosum	42197
Saccharothrix espanaensis	103731
Kutzneria albida	43357
Kibdelosporangium phytohabitans	860235
Lentzea guizhouensis	1586287
Actinoalloteichus hymeniacidonis	340345
Actinoalloteichus sp. GBA129-24	1612551
Actinoalloteichus sp. ADI127-7	1612552
Actinoalloteichus hoggarensis	1470176
Actinoalloteichus sp. AHMU CJ021	2072503
Alloactinosynnema sp. L-07	1653480
Prauserella marina	530584
Salinispora tropica	168695
Salinispora arenicola	168697
Micromonospora aurantiaca	47850
Micromonospora sp. L5	648999
Verrucosispora maris	1003110
Actinoplanes missouriensis	1866
Actinoplanes sp. SE50/110	134676
Actinoplanes sp. N902-109	649831
Actinoplanes friuliensis	196914
Actinoplanes sp. SE50	2033844
Plantactinospora sp. KBS50	2024580
Plantactinospora sp. BC1	2108470
Plantactinospora sp. BB1	2071627
Catenulispora acidiphila	304895
Stackebrandtia nassauensis	283811
Arcanobacterium haemolyticum	28264
Mobiluncus curtisii	2051
Trueperella pyogenes	1661
Actinotignum schaalii	59505
Actinotignum sp. 313	2171980
Actinomyces meyeri	52773
Actinomyces sp. oral taxon 414	712122
Actinomyces oris	544580
Actinomyces radicidentis	111015
Actinomyces sp. VUL4 3	
Actinomyces gaoshouyii	1960083
Actinomyces sp. Chiba101	1851395
Actinomyces sp. oral taxon 897	2081702
Bifidobacterium longum	216816
Bifidobacterium adolescentis	1680
Bifidobacterium animalis	28025
Bifidobacterium dentium	1689
Bifidobacterium bifidum	1681
Bifidobacterium breve	1685
Bifidobacterium asteroides	1684
Bifidobacterium thermophilum	33905
Bifidobacterium coryneforme	1687
Bifidobacterium kashiwanohense	630129
Bifidobacterium pseudolongum	1694
Bifidobacterium indicum	1691
Bifidobacterium angulatum	1683
Bifidobacterium catenulatum	1686
Bifidobacterium pseudocatenulatum	28026
Bifidobacterium scardovii	158787
Bifidobacterium actinocoloniiforme	638619
Gardnerella vaginalis	2702
Scardovia inopinata	78259
Parascardovia denticolens	78258
Thermobispora bispora	2006
Actinopolyspora erythraea	414996
Candidatus Planktophila lacus	1884913
Candidatus Planktophila dulcis	1884914
Candidatus Planktophila limnetica	573600
Candidatus Planktophila sulfonica	1884904
Candidatus Planktophila versatilis	1884905
Candidatus Planktophila vernalis	1884907
Candidatus Nanopelagicus limnes	1884634
Candidatus Nanopelagicus hibericus	1884915
Candidatus Nanopelagicus abundans	1884916
Actinobacteria bacterium IMCC26256	1650658
Rubrobacter xylanophilus	49319
Rubrobacter radiotolerans	42256
Conexibacter woesei	191495
Acidimicrobium ferrooxidans	53635
Ilumatobacter coccineus	467094
Cryptobacterium curtum	84163
Slackia heliotrinireducens	84110
Eggerthella lenta	84112
Eggerthella sp. YY7918	502558
Gordonibacter pamelaeae	471189
Adlercreutzia equolifaciens	446660
Denitrobacterium detoxificans	79604
Atopobium parvulum	1382
Olsenella uli	133926
Olsenella sp. oral taxon 807	712411
Coriobacterium glomerans	33871
Collinsella aerofaciens	74426
Coriobacteriaceae bacterium 68-1-3	1531429
Synechocystis sp. PCC 6803	1148
Synechocystis sp. PCC 6714	1147
Synechocystis sp. IPPAS B-1465	2116702
Synechococcus sp. WH 8102	84588
Synechococcus elongatus	32046
Synechococcus sp. CC9605	110662
Synechococcus sp. CC9902	316279
Synechococcus sp. CC9311	64471
Synechococcus sp. RCC307	316278
Synechococcus sp. WH 7803	32051
Synechococcus sp. PCC 7002	32049
Synechococcus sp. JA-3-3Ab	321327
Synechococcus sp. JA-2-3B'a(2-13)	321332
Synechococcus sp. PCC 6312	195253
Synechococcus sp. PCC 7502	1173263
Synechococcus sp. KORDI-100	1280380
Synechococcus sp. KORDI-49	585423
Synechococcus sp. KORDI-52	585425
Synechococcus sp. UTEX 2973	1350461
Synechococcus sp. WH 8109	166314
Synechococcus sp. WH 8103	29410
Synechococcus lividus	33070
Thermosynechococcus elongatus	146786
Thermosynechococcus sp. NK55a	1394889
Cyanobium gracile	59930
Cyanobium sp. NIES-981	1851505
Dactylococcopsis salina	292566
Chamaesiphon minutus	1173032
Leptolyngbya sp. PCC 7376	111781
Leptolyngbya sp. NIES-3755	1752064
Leptolyngbya sp. O-77	1080068
Leptolyngbya boryana	1184
Halomicronema hongdechloris	1209493
Pseudanabaena sp. PCC 7367	82654
Prochlorococcus marinus	1219
Prochlorococcus sp. MIT 0604	1501268
Prochlorococcus sp. MIT 0801	1501269
Acaryochloris marina	155978
Microcystis aeruginosa	1126
Microcystis panniformis	513223
Microcystis sp. MC19	1967666
Cyanobacterium aponinum	379064
Cyanobacterium stanieri	102235
Cyanobacterium sp. HL-69	2054282
Halothece sp. PCC 7418	65093
Candidatus Atelocyanobacterium thalassa	713887
Crocosphaera watsonii	263511
Gloeocapsa sp. PCC 7428	1173026
Geminocystis sp. NIES-3709	1617448
Geminocystis sp. NIES-3708	1615909
Chondrocystis sp. NIES-4102	2005460
Cyanothece sp. ATCC 51142	43989
Cyanothece sp. PCC 8801	41431
Cyanothece sp. PCC 7424	65393
Cyanothece sp. PCC 7425	395961
Cyanothece sp. PCC 8802	395962
Cyanothece sp. PCC 7822	497965
Trichodesmium erythraeum	1206
Microcoleus sp. PCC 7113	1173027
Arthrospira platensis	118562
Geitlerinema sp. PCC 7407	1173025
Oscillatoria acuminata	118323
Oscillatoria nigro-viridis	482564
Moorea producens	1155739
Crinalium epipsammum	241425
Gloeobacter violaceus	33072
Gloeobacter kilaueensis	1416614
Nostoc sp. PCC 7120	103690
Nostoc punctiforme	272131
Nostoc sp. PCC 7107	317936
Nostoc sp. PCC 7524	28072
Nostoc sp. NIES-3756	1751286
Nostoc flagelliforme	1306274
Nostoc sp. CENA543	1869241
Trichormus variabilis	264691
Trichormus azollae	1164
Anabaena sp. 90	46234
Anabaena cylindrica	1165
Anabaena sp. wa102	1647413
Cylindrospermum stagnale	142864
Calothrix sp. PCC 7507	99598
Calothrix parietina	32054
Calothrix sp. 336/3	1337936
Rivularia sp. PCC 7116	373994
Fischerella sp. NIES-3754	1752063
Nodularia spumigena	70799
Nostocales cyanobacterium HT-58-2	1940762
Chroococcidiopsis thermalis	54299
Pleurocapsa minor	54308
Stanieria cyanosphaera	102116
Stanieria sp. NIES-3757	1807358
cyanobacterium endosymbiont of Epithemia turgida	718217
Candidatus Melainabacteria bacterium MEL.A1	1899017
Dehalococcoides mccartyi	61435
Dehalococcoides sp. UCH007	1522671
Dehalogenimonas lykanthroporepellens	552810
Dehalogenimonas sp. WBC-2	943347
Dehalogenimonas formicexedens	1839801
Roseiflexus sp. RS-1	357808
Roseiflexus castenholzii	120962
Chloroflexus aurantiacus	1108
Chloroflexus aggregans	152260
Herpetosiphon aurantiacus	65
Thermomicrobium roseum	500
Sphaerobacter thermophilus	2057
Anaerolinea thermophila	167964
Brevefilum fermentans	1986204
Anaerolineaceae bacterium oral taxon 439	1889813
Caldilinea aerophila	133453
Candidatus Promineofilum breve	1806508
Deinococcus radiodurans	1299
Deinococcus geothermalis	68909
Deinococcus deserti	310783
Deinococcus maricopensis	309887
Deinococcus proteolyticus	55148
Deinococcus gobiensis	502394
Deinococcus peraridilitoris	432329
Deinococcus swuensis	1182571
'Deinococcus soli' Cha et al. 2014	1309411
Deinococcus actinosclerus	1768108
Deinococcus puniceus	1182568
Deinococcus sp. 17bor-2	2202254
Truepera radiovictrix	332249
Thermus thermophilus	274
Thermus scotoductus	37636
Thermus sp. CCB US3_UF1	
Thermus oshimai	56957
Thermus aquaticus	271
Thermus parvatiensis	456163
Thermus brockianus	56956
Meiothermus ruber	277
Meiothermus silvanus	52022
Oceanithermus profundus	187137
Marinithermus hydrothermalis	186192
Chthonomonas calidirosea	454171
Fimbriimonas ginsengisoli	1005039
Thermobaculum terrenum	166501
Chlamydia trachomatis	813
Chlamydia muridarum	83560
Chlamydia pneumoniae	83558
Chlamydia pecorum	85991
Chlamydia psittaci	83554
Chlamydia avium	1457141
Chlamydia caviae	83557
Chlamydia abortus	83555
Chlamydia felis	83556
Chlamydia gallinacea	1457153
Candidatus Protochlamydia amoebophila	362787
Protochlamydia naegleriophila	389348
Parachlamydia acanthamoebae	83552
Waddlia chondrophila	71667
Simkania negevensis	83561
Opitutus terrae	107709
Lacunisphaera limnophila	1838286
Opitutaceae bacterium TAV5	794903
Coraliomargarita akajimensis	395922
Akkermansia muciniphila	239935
Akkermansia glycaniphila	1679444
Candidatus Xiphinematobacter sp. Idaho Grape	1704307
Methylacidiphilum infernorum	511746
Verrucomicrobia bacterium IMCC26134	1637999
Verrucomicrobia bacterium	2026799
Rhodopirellula baltica	265606
Pirellula staleyi	125
Pirellula sp. SH-Sr6A	1632865
Planctopirus limnophila	120
Rubinisphaera brasiliensis	119
Planctomyces sp. SH-PL14	1632864
Planctomyces sp. SH-PL62	1636152
Fuerstia marisgermanicae	1891926
Thermogutta terrifontis	1331910
Gemmata sp. SH-PL17	1630693
Gemmata obscuriglobus	114
Isosphaera pallida	128
Singulisphaera acidiphila	466153
Paludisphaera borealis	1387353
Candidatus Kuenenia stuttgartiensis	174633
Phycisphaera mikurensis	547188
Phycisphaerae bacterium L21-RPul-D3	1940790
Phycisphaerae bacterium SM-Chi-D1	1851148
Phycisphaerae bacterium ST-PulAB-D4	1941349
Kiritimatiella glycovorans	1307763
Victivallales bacterium CCUG 44730	2094242
Borreliella burgdorferi	139
Borreliella bavariensis	664662
Borreliella garinii	29519
Borreliella afzelii	29518
Borreliella bissettii	64897
Borreliella valaisiana	62088
Borreliella chilensis	1245910
Borrelia mayonii	1674146
Borrelia turicatae	142
Borrelia hermsii	140
Borrelia duttonii	40834
Borrelia recurrentis	44449
Borrelia crocidurae	29520
Borrelia miyamotoi	47466
Borrelia parkeri	141
Borrelia anserina	143
Treponema pallidum	160
Treponema denticola	158
Treponema succinifaciens	167
Treponema brennaborense	81028
Treponema azotonutricium	150829
Treponema primitia	88058
Treponema paraluiscuniculi	53435
Treponema pedis	409322
Treponema caldarium	215591
Treponema putidum	221027
Treponema sp. OMZ 838	1539298
Sediminispirochaeta smaragdinae	55206
Spirochaeta thermophila	154
Spirochaeta africana	46355
Sphaerochaeta globosa	1131703
Sphaerochaeta coccoides	273376
Sphaerochaeta pleomorpha	1131707
Salinispira pacifica	1307761
Leptospira interrogans	173
Leptospira borgpetersenii	174
Leptospira biflexa	172
Leptospira santarosai	28183
Leptospira alstonii	28452
Turneriella parva	29510
Brachyspira hyodysenteriae	159
Brachyspira murdochii	84378
Brachyspira pilosicoli	52584
Brachyspira intermedia	84377
Candidatus Koribacter versatilis	658062
Acidobacterium capsulatum	33075
Granulicella tundricola	940615
Granulicella mallensis	940614
Terriglobus saanensis	870903
Terriglobus roseus	392734
Candidatus Solibacter usitatus	332163
Chloracidobacterium thermophilum	458033
Luteitalea pratensis	1855912
Elusimicrobium minutum	423605
Endomicrobium proavitum	1408281
Candidatus Endomicrobium trichonymphae	1408204
uncultured Termite group 1 bacterium	167965
Fusobacterium nucleatum	851
Fusobacterium hwasookii	1583098
Fusobacterium periodonticum	860
Fusobacterium varium	856
Fusobacterium ulcerans	861
Fusobacterium mortiferum	850
Fusobacterium gonidiaformans	849
Ilyobacter polytropus	167642
Leptotrichia buccalis	40542
Leptotrichia sp. oral taxon 212	712357
Leptotrichia sp. oral taxon 847	1785996
Leptotrichia sp. oral taxon 498	712368
Sebaldella termitidis	826
Streptobacillus moniliformis	34105
Sneathia amnii	187101
Thermanaerovibrio acidaminovorans	81462
Aminobacterium colombiense	81468
Thermovirga lienii	336261
Acetomicrobium mobile	97477
Fretibacterium fastidiosum	651822
Cloacibacillus porcorum	1197717
Fibrobacter succinogenes	833
Gemmatimonas aurantiaca	173480
Gemmatimonas phototrophica	1379270
Gemmatirosa kalamazoonesis	861299
Bacteroides thetaiotaomicron	818
Bacteroides fragilis	817
Bacteroides vulgatus	821
Bacteroides helcogenes	290053
Bacteroides salanitronis	376805
Bacteroides xylanisolvens	371601
Bacteroides dorei	357276
Bacteroides ovatus	28116
Bacteroides cellulosilyticus	246787
Bacteroides caccae	47678
Bacteroides caecimuris	1796613
Bacteroides zoogleoformans	28119
Bacteroides heparinolyticus	28113
Bacteroidales bacterium CF	1400053
Porphyromonas gingivalis	837
Porphyromonas asaccharolytica	28123
Porphyromonas crevioricanis	393921
Fermentimonas caenicola	1562970
Petrimonas mucosa	1642646
Petrimonas sp. IBARAKI	1978337
Paludibacter propionicigenes	185300
Parabacteroides distasonis	823
Parabacteroides sp. CT06	2025876
Tannerella forsythia	28112
Tannerella sp. oral taxon HOT-286	712710
Muribaculum intestinale	1796646
Barnesiella viscericola	397865
Proteiniphilum saccharofermentans	1642647
Odoribacter splanchnicus	28118
Candidatus Azobacteroides pseudotrichonymphae	511435
Prevotella ruminicola	839
Prevotella melaninogenica	28132
Prevotella denticola	28129
Prevotella intermedia	28131
Prevotella dentalis	52227
Prevotella sp. oral taxon 299	652716
Prevotella fusca	589436
Prevotella enoeca	76123
Prevotella jejuni	1177574
Alistipes finegoldii	214856
Alistipes shahii	328814
Mucinivorans hirudinis	1433126
Draconibacterium orientale	1168034
Salinivirga cyanobacteriivorans	1307839
Alkalitalea saponilacus	889453
Marinifilaceae bacterium SPP2	1717717
Salinibacter ruber	146919
Rhodothermus marinus	29549
Rhodothermaceae bacterium RA	1779382
Chitinophaga pinensis	79329
Chitinophaga caeni	2029983
Niastella koreensis	354356
Niabella soli	446683
Niabella ginsenosidivorans	1176587
Flavisolibacter tropicus	1492898
Arachidicoccus sp. BS20	1850526
Filimonas lacunae	477680
Haliscomenobacter hydrossis	2350
Saprospira grandis	1008
Pedobacter heparinus	984
Pedobacter sp. PACM 27299	1727164
Pedobacter cryoconitis	188932
Pedobacter steynii	430522
Pedobacter ginsengisoli	363852
Pseudopedobacter saltans	151895
Sphingobacterium sp. 21	743722
Sphingobacterium sp. ML3W	1538644
Sphingobacterium sp. B29	1933220
Sphingobacterium mizutaii	1010
Solitalea canadensis	995
Mucilaginibacter sp. PAMC 26640	1300914
Mucilaginibacter sp. BJC16-A31	1234841
Mucilaginibacter gotjawali	1550579
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952
Cyclobacterium marinum	104
Cyclobacterium amurskyense	320787
Belliella baltica	232259
Echinicola vietnamensis	390884
Echinicola strongylocentroti	1795355
Algoriphagus sp. M8-2	1727163
Cytophaga hutchinsonii	985
Dyadobacter fermentans	94254
Spirosoma linguale	108
Spirosoma radiotolerans	1379870
Spirosoma montaniterrae	1178516
Spirosoma sp. HA7	2057025
Leadbetterella byssophila	316068
Runella slithyformis	106
Runella sp. HYN0085	2259595
Emticicia oligotrophica	312279
Fibrella aestuarina	651143
Fibrella sp. ES10-3-2-2	1834519
Pseudarcicella sp. HME7025	2183547
Arcticibacterium luteifluviistationis	1784714
Bernardetia litoralis	999
Hymenobacter swuensis	1446467
Hymenobacter sp. APR13	1356852
Hymenobacter sp. DG25B	1385664
Hymenobacter sp. DG25A	1385663
Hymenobacter sp. DG5B	1411621
Hymenobacter sp. PAMC 26554	1484116
Hymenobacter sp. PAMC 26628	1484118
Hymenobacter nivis	1850093
Pontibacter korlensis	400092
Rufibacter sp. DG31D	1379910
Rufibacter tibetensis	512763
Rufibacter sp. DG15C	1379909
Marivirga tractuosa	1006
Flammeovirga sp. MY04	1191459
Flammeovirgaceae bacterium 311	1257021
Candidatus Amoebophilus asiaticus	281120
Cardinium endosymbiont of Encarsia pergandiella	249402
Candidatus Cardinium hertigii	247481
Gramella forsetii	411153
Gramella sp. LPB0144	1913577
Gramella flava	1486245
Gramella sp. SH35	2126553
Flavobacterium johnsoniae	986
Flavobacterium psychrophilum	96345
Flavobacterium branchiophilum	55197
Flavobacterium columnare	996
Flavobacterium indicum	312277
Flavobacterium gilvum	1492737
Flavobacterium communis	1306519
Flavobacterium faecale	1355330
Capnocytophaga ochracea	1018
Capnocytophaga canimorsus	28188
Capnocytophaga sp. oral taxon 323	1705617
Capnocytophaga haemolytica	45243
Capnocytophaga sp. ChDC OS43	209053
Capnocytophaga gingivalis	1017
Capnocytophaga leadbetteri	327575
Capnocytophaga sputigena	1019
Capnocytophaga cynodegmi	28189
Capnocytophaga sp. H4358	1945658
Capnocytophaga stomatis	1848904
Robiginitalea biformata	252307
Zunongwangia profunda	398743
Croceibacter atlanticus	313588
Riemerella anatipestifer	34085
Maribacter sp. HTCC2170	313603
Maribacter sp. 1 2014MBL_MicDiv	
Maribacter sp. T28	1836467
Maribacter cobaltidurans	1178778
Cellulophaga algicola	59600
Cellulophaga lytica	979
Cellulophaga baltica	76594
Weeksella virosa	1014
Dokdonia sp. 4H-3-7-5	983548
Dokdonia sp. MED134	313590
Dokdonia donghaensis	326320
Dokdonia sp. Dokd-P16	2173169
Lacinutrix sp. 5H-3-7-4	983544
Lacinutrix venerupis	1486034
Lacinutrix sp. Bg11-31	2057808
Zobellia galactanivorans	63186
Muricauda ruestringensis	111501
Muricauda lutaonensis	516051
Aequorivita sublithincola	101385
Ornithobacterium rhinotracheale	28251
Psychroflexus torquis	57029
Nonlabens dokdonensis	328515
Nonlabens sp. MIC269	1476901
Nonlabens sediminis	319236
Nonlabens sp. MB-3u-79	2058134
Polaribacter sp. MED152	313598
Polaribacter vadi	1774273
Polaribacter reichenbachii	996801
Polaribacter sp. BM10	1529069
Polaribacter sp. ALD11	2058137
Elizabethkingia anophelis	1117645
Elizabethkingia miricola	172045
Elizabethkingia meningoseptica	238
Elizabethkingia ursingii	1756150
Elizabethkingia bruuniana	1756149
Myroides sp. A21	1583100
Myroides profundi	480520
Myroides odoratimimus	76832
Myroides sp. ZB35	1458492
Chryseobacterium sp. StRB126	878220
Chryseobacterium gallinarum	1324352
Chryseobacterium sp. IHB B 17019	1721091
Chryseobacterium sp. IHB B 10212	1685010
Chryseobacterium indologenes	253
Chryseobacterium sp. T16E-39	2015076
Chryseobacterium piperi	558152
Chryseobacterium taklimakanense	536441
Winogradskyella sp. PG-2	754409
Winogradskyella sp. J14-2	1936080
Siansivirga zeaxanthinifaciens	762954
Algibacter alginolytica	1736674
Sediminicola sp. YIK13	1453352
Tenacibaculum dicentrarchi	669041
Tenacibaculum sp. LPB0136	1850252
Tenacibaculum jejuense	584609
Tenacibaculum maritimum	107401
Lutibacter sp. LP1	1622118
Lutibacter sp. LPB0138	1850246
Wenyingzhuangia fucanilytica	1790137
Formosa sp. Hel1 33_131	
Formosa sp. Hel3 A1_48	
Salegentibacter sp. T436	1729720
Seonamhaeicola sp. S2-3	1936081
Arenibacter algicola	616991
Olleya sp. Bg11-27	2058135
Flavivirga eckloniae	1803846
Tamlana sp. UJ94	2069432
Aureitalea sp. RR4-38	2094025
Spongiibacterium sp. HME9304	1383885
Kordia sp. SMS9	2282170
Flavobacteriaceae bacterium 3519-10	531844
Flavobacteriaceae bacterium UJ101	1150389
Candidatus Sulcia muelleri	336810
Blattabacterium sp. (Blattella germanica)	624186
Blattabacterium sp. (Periplaneta americana)	367488
Blattabacterium sp. (Mastotermes darwiniensis)	39768
Blattabacterium punctulatus	164514
Blattabacterium sp. (Blaberus giganteus)	1186051
Blattabacterium sp. (Blatta orientalis)	367806
Blattabacterium cuenoti	1653831
Blattabacterium sp. (Nauphoeta cinerea)	1316444
Fluviicola taffensis	191579
Candidatus Fluviicola riflensis	1798018
Owenweeksia hongkongensis	253245
Ichthyobacterium seriolicida	242600
Candidatus Walczuchella monophlebidarum	1415657
Candidatus Uzinura diaspidicola	670956
Bacteroidetes bacterium UKL13-3	1690483
Chlorobaculum tepidum	1097
Chlorobaculum parvum	274539
Chlorobaculum limnaeum	274537
Chlorobium chlorochromatii	337090
Chlorobium phaeobacteroides	1096
Chlorobium limicola	1092
Chlorobium phaeovibrioides	1094
Pelodictyon luteolum	1100
Pelodictyon phaeoclathratiforme	34090
Prosthecochloris aestuarii	1102
Prosthecochloris sp. CIB 2401	1868325
Prosthecochloris sp. HL-130-GSB	1974213
Prosthecochloris sp. GSB1	281093
Chloroherpeton thalassium	100716
Ignavibacterium album	591197
Melioribacter roseus	1134405
Candidatus Cloacimonas acidaminovorans	456827
Aquifex aeolicus	63363
Hydrogenobaculum sp. Y04AAS1	380749
Hydrogenobaculum sp. HO	547144
Hydrogenobaculum sp. SN	547146
Hydrogenobacter thermophilus	940
Thermocrinis albus	136094
Thermocrinis ruber	75906
Sulfurihydrogenibium sp. YO3AOP1	436114
Sulfurihydrogenibium azorense	309806
Persephonella marina	309805
Thermosulfidibacter takaii	412593
Thermovibrio ammonificans	228745
Desulfurobacterium thermolithotrophum	64160
Thermotoga maritima	2336
Thermotoga petrophila	93929
Thermotoga sp. RQ2	126740
Thermotoga neapolitana	2337
Thermotoga naphthophila	93930
Thermotoga sp. 2812B	1157948
Thermotoga sp. Cell2	1157947
Thermotoga sp. RQ7	126738
Pseudothermotoga lettingae	177758
Pseudothermotoga thermarum	119394
Pseudothermotoga hypogea	57487
Thermosipho melanesiensis	46541
Thermosipho africanus	2421
Thermosipho sp. 1063	1462747
Thermosipho sp. 1070	1437364
Fervidobacterium nodosum	2424
Fervidobacterium pennivorans	93466
Fervidobacterium islandicum	2423
Petrotoga mobilis	69499
Marinitoga piezophila	149715
Marinitoga sp. 1137	1545835
Defluviitoga tunisiensis	1006576
Kosmotoga olearia	651457
Kosmotoga pacifica	1330330
Mesotoga prima	1184387
Mesotoga infera	1236046
Caldisericum exile	693075
Desulfurispirillum indicum	936456
Deferribacter desulfuricans	197162
Denitrovibrio acetiphilus	118000
Calditerrivibrio nitroreducens	477976
Flexistipes sinusarabici	2352
Caldithrix abyssi	187145
Dictyoglomus thermophilum	14
Dictyoglomus turgidum	513050
Thermodesulfovibrio yellowstonii	28262
Nitrospira defluvii	330214
Nitrospira moscoviensis	42253
Candidatus Nitrospira inopinata	1715989
Nitrospira japonica	1325564
Leptospirillum ferrooxidans	180
Leptospirillum ferriphilum	178606
Leptospirillum sp. Group II 'CF-1'	1660083
Thermodesulfatator indicus	171695
Thermodesulfobacterium geofontis	1295609
Thermodesulfobacterium commune	1741
Caldimicrobium thiodismutans	1653476
Candidatus Saccharimonas aalborgensis	1332188
Candidatus Saccharibacteria bacterium RAAC3 TM7_1	
Candidatus Saccharibacteria bacterium GW2011 GWC2_44_17	
Candidatus Saccharibacteria oral taxon TM7x	1476577
Candidatus Peribacter riflensis	1735162
Candidatus Bipolaricaulis anaerobius	2026885
Candidatus Methylomirabilis oxyfera	671143
candidate division SR1 bacterium RAAC1 SR1_1	
candidate division SR1 bacterium Aalborg AAW-1	
candidate division WWE3 bacterium RAAC2 WWE3_1	
